product_id,product_name,category,returns_percent,risk_level,news_summary,user_id,user_age,user_risk_appetite,investment_goal,age_group
FUND07921,Kotak Value Fund,Index,18.55,Low,Federal Reserve hints at interest rate cuts,USER1215,25,Moderate,retirement,18-25
FUND07922,Axis Growth Fund,Equity,17.86,Moderate,High-risk funds show unexpected performance,USER1827,45,Moderate,short-term gain,36-45
FUND07923,ICICI Tax Saver Fund,Hybrid,5.72,Low,Mutual funds see record inflows this quarter,USER0806,37,Low,short-term gain,36-45
FUND07924,HDFC Growth Fund,Equity,18.45,High,Investors shift focus to emerging markets,USER0064,31,Moderate,child education,26-35
FUND07925,ICICI Index Fund,Hybrid,10.41,Low,Strong corporate earnings boost investor sentiment,USER0736,22,Low,long-term growth,18-25
FUND07926,Kotak Tax Saver Fund,Sectoral,15.0,High,Index funds outperform actively managed peers,USER0826,26,Moderate,short-term gain,26-35
FUND07927,ICICI Balanced Fund,Balanced,7.47,High,Federal Reserve hints at interest rate cuts,USER1845,59,Low,tax saving,46-60
FUND07928,HDFC Balanced Fund,Debt,12.71,Moderate,Oil prices stabilize amid geopolitical tensions,USER1891,30,High,child education,26-35
FUND07929,Axis Value Fund,Sectoral,13.57,High,Mutual funds see record inflows this quarter,USER1145,63,Moderate,tax saving,
FUND07930,Kotak Index Fund,Index,4.58,High,Oil prices stabilize amid geopolitical tensions,USER1035,31,Moderate,long-term growth,26-35
FUND07931,ICICI Balanced Fund,Index,15.04,High,High-risk funds show unexpected performance,USER0319,64,Low,long-term growth,
FUND07932,SBI Growth Fund,Index,18.73,High,Economic growth forecasts revised upward,USER0776,44,High,long-term growth,36-45
FUND07933,Kotak Balanced Fund,Balanced,11.13,Moderate,Strong corporate earnings boost investor sentiment,USER0430,60,High,tax saving,46-60
FUND07934,Axis Value Fund,Sectoral,18.8,Low,Investors shift focus to emerging markets,USER1262,38,Moderate,short-term gain,36-45
FUND07935,SBI Balanced Fund,Sectoral,11.05,Low,Financial sector poised for recovery,USER0327,37,High,child education,36-45
FUND07936,HDFC Growth Fund,Equity,16.25,Moderate,Index funds outperform actively managed peers,USER0003,39,Low,short-term gain,36-45
FUND07937,HDFC Index Fund,Hybrid,0.91,Low,Oil prices stabilize amid geopolitical tensions,USER1410,34,High,child education,26-35
FUND07938,Axis Index Fund,Hybrid,24.09,Low,Financial sector poised for recovery,USER1464,55,High,tax saving,46-60
FUND07939,Axis Index Fund,Debt,19.48,Moderate,Oil prices stabilize amid geopolitical tensions,USER1854,37,High,tax saving,36-45
FUND07940,HDFC Balanced Fund,Index,10.58,Low,Markets rally as tech stocks gain momentum,USER0967,38,Low,retirement,36-45
FUND07941,SBI Value Fund,Hybrid,2.14,Low,Oil prices stabilize amid geopolitical tensions,USER0593,49,Moderate,tax saving,46-60
FUND07942,ICICI Index Fund,Hybrid,13.44,High,Financial sector poised for recovery,USER0482,50,High,child education,46-60
FUND07943,Axis Value Fund,Index,4.78,High,Mutual funds see record inflows this quarter,USER0813,42,High,retirement,36-45
FUND07944,Axis Index Fund,Hybrid,14.22,High,Oil prices stabilize amid geopolitical tensions,USER1997,40,Low,retirement,36-45
FUND07945,Axis Tax Saver Fund,Hybrid,14.06,High,Financial sector poised for recovery,USER0336,32,Low,tax saving,26-35
FUND07946,Axis Balanced Fund,Debt,7.29,Moderate,Mutual funds see record inflows this quarter,USER1912,36,High,retirement,36-45
FUND07947,Kotak Value Fund,Balanced,17.6,Moderate,Investors shift focus to emerging markets,USER0446,40,High,tax saving,36-45
FUND07948,HDFC Growth Fund,Hybrid,16.03,Moderate,Economic growth forecasts revised upward,USER0542,65,Moderate,child education,
FUND07949,ICICI Value Fund,Equity,16.88,Moderate,Markets rally as tech stocks gain momentum,USER0732,27,Moderate,retirement,26-35
FUND07950,Kotak Balanced Fund,Sectoral,12.04,Moderate,Index funds outperform actively managed peers,USER1526,45,High,short-term gain,36-45
FUND07951,SBI Index Fund,Sectoral,4.92,Moderate,Index funds outperform actively managed peers,USER0543,52,High,long-term growth,46-60
FUND07952,HDFC Balanced Fund,Balanced,16.89,Low,Mutual funds see record inflows this quarter,USER1449,33,Low,tax saving,26-35
FUND07953,Axis Balanced Fund,Index,10.65,Moderate,Oil prices stabilize amid geopolitical tensions,USER0262,52,Low,retirement,46-60
FUND07954,Axis Balanced Fund,Sectoral,5.05,Low,Investors shift focus to emerging markets,USER0743,49,Moderate,child education,46-60
FUND07955,SBI Growth Fund,Sectoral,18.76,Moderate,Financial sector poised for recovery,USER0034,50,High,tax saving,46-60
FUND07956,Kotak Balanced Fund,Hybrid,22.5,High,Index funds outperform actively managed peers,USER0332,58,Moderate,tax saving,46-60
FUND07957,SBI Balanced Fund,Equity,11.79,Low,High-risk funds show unexpected performance,USER0579,35,Moderate,short-term gain,26-35
FUND07958,Kotak Growth Fund,Hybrid,22.8,Moderate,Oil prices stabilize amid geopolitical tensions,USER1062,55,Moderate,long-term growth,46-60
FUND07959,SBI Growth Fund,Debt,12.46,Low,Strong corporate earnings boost investor sentiment,USER1418,62,Low,short-term gain,
FUND07960,ICICI Value Fund,Index,10.1,Moderate,Markets rally as tech stocks gain momentum,USER0237,28,Low,child education,26-35
FUND07961,Kotak Growth Fund,Hybrid,8.85,Moderate,Federal Reserve hints at interest rate cuts,USER0093,64,Moderate,child education,
FUND07962,Axis Tax Saver Fund,Index,20.19,Low,Federal Reserve hints at interest rate cuts,USER0086,50,Low,long-term growth,46-60
FUND07963,SBI Growth Fund,Sectoral,8.1,Moderate,Strong corporate earnings boost investor sentiment,USER1288,25,Moderate,tax saving,18-25
FUND07964,HDFC Index Fund,Equity,15.68,Low,Financial sector poised for recovery,USER1589,44,High,short-term gain,36-45
FUND07965,ICICI Tax Saver Fund,Sectoral,9.2,Low,Financial sector poised for recovery,USER1964,28,High,long-term growth,26-35
FUND07966,HDFC Value Fund,Index,9.7,High,High-risk funds show unexpected performance,USER1912,36,High,retirement,36-45
FUND07967,ICICI Balanced Fund,Debt,17.15,Moderate,Strong corporate earnings boost investor sentiment,USER0797,63,High,long-term growth,
FUND07968,ICICI Growth Fund,Sectoral,10.1,High,High-risk funds show unexpected performance,USER1676,23,Moderate,child education,18-25
FUND07969,SBI Value Fund,Equity,9.98,High,Mutual funds see record inflows this quarter,USER1369,62,High,short-term gain,
FUND07970,Axis Index Fund,Index,17.66,High,Strong corporate earnings boost investor sentiment,USER0907,55,High,child education,46-60
FUND07971,Axis Growth Fund,Index,19.99,Low,High-risk funds show unexpected performance,USER0849,24,High,child education,18-25
FUND07972,Axis Balanced Fund,Balanced,15.22,Low,Oil prices stabilize amid geopolitical tensions,USER1650,34,High,tax saving,26-35
FUND07973,Kotak Index Fund,Debt,8.73,Low,High-risk funds show unexpected performance,USER0382,48,Moderate,long-term growth,46-60
FUND07974,HDFC Growth Fund,Debt,9.45,Low,High-risk funds show unexpected performance,USER0643,33,Moderate,short-term gain,26-35
FUND07975,HDFC Growth Fund,Balanced,12.4,High,Markets rally as tech stocks gain momentum,USER0033,36,Moderate,long-term growth,36-45
FUND07976,Kotak Value Fund,Sectoral,13.6,Moderate,Strong corporate earnings boost investor sentiment,USER1775,23,High,long-term growth,18-25
FUND07977,ICICI Index Fund,Hybrid,7.06,High,Financial sector poised for recovery,USER1290,60,Low,tax saving,46-60
FUND07978,ICICI Balanced Fund,Debt,15.62,Moderate,Financial sector poised for recovery,USER0152,38,Low,short-term gain,36-45
FUND07979,Axis Tax Saver Fund,Index,12.43,Low,Markets rally as tech stocks gain momentum,USER1433,23,Low,long-term growth,18-25
FUND07980,Kotak Balanced Fund,Balanced,3.42,High,Financial sector poised for recovery,USER0224,27,Moderate,tax saving,26-35
FUND07981,Kotak Index Fund,Index,7.36,High,Economic growth forecasts revised upward,USER0959,37,Low,retirement,36-45
FUND07982,HDFC Balanced Fund,Index,9.48,Low,High-risk funds show unexpected performance,USER0571,26,Moderate,long-term growth,26-35
FUND07983,SBI Value Fund,Sectoral,11.64,Moderate,Index funds outperform actively managed peers,USER1635,41,Moderate,short-term gain,36-45
FUND07984,Axis Tax Saver Fund,Debt,21.45,Low,Federal Reserve hints at interest rate cuts,USER1941,35,High,child education,26-35
FUND07985,Kotak Value Fund,Index,13.19,Moderate,Financial sector poised for recovery,USER1757,49,High,child education,46-60
FUND07986,Kotak Growth Fund,Equity,7.8,Low,Strong corporate earnings boost investor sentiment,USER0720,64,High,retirement,
FUND07987,ICICI Value Fund,Sectoral,13.1,Moderate,Mutual funds see record inflows this quarter,USER1548,32,Low,child education,26-35
FUND07988,HDFC Tax Saver Fund,Debt,10.24,Moderate,Economic growth forecasts revised upward,USER0762,25,High,child education,18-25
FUND07989,HDFC Growth Fund,Equity,13.62,Low,Mutual funds see record inflows this quarter,USER0154,45,Low,tax saving,36-45
FUND07990,SBI Value Fund,Index,14.9,Low,Financial sector poised for recovery,USER0297,38,Low,child education,36-45
FUND07991,Axis Value Fund,Sectoral,18.05,High,High-risk funds show unexpected performance,USER0780,34,Low,retirement,26-35
FUND07992,HDFC Tax Saver Fund,Equity,11.88,Low,High-risk funds show unexpected performance,USER0258,45,Low,retirement,36-45
FUND07993,Kotak Tax Saver Fund,Sectoral,20.19,High,Oil prices stabilize amid geopolitical tensions,USER0340,41,Low,tax saving,36-45
FUND07994,HDFC Value Fund,Hybrid,16.54,High,Financial sector poised for recovery,USER1072,23,Low,tax saving,18-25
FUND07995,HDFC Growth Fund,Hybrid,8.46,Low,Economic growth forecasts revised upward,USER0763,48,Low,retirement,46-60
FUND07996,SBI Balanced Fund,Equity,23.05,Moderate,Federal Reserve hints at interest rate cuts,USER1044,32,High,short-term gain,26-35
FUND07997,Axis Index Fund,Sectoral,13.63,Moderate,Markets rally as tech stocks gain momentum,USER1776,34,High,short-term gain,26-35
FUND07998,HDFC Balanced Fund,Hybrid,7.82,Low,Oil prices stabilize amid geopolitical tensions,USER0089,39,Low,tax saving,36-45
FUND07999,Kotak Growth Fund,Hybrid,20.26,High,Strong corporate earnings boost investor sentiment,USER1807,22,Low,long-term growth,18-25
FUND08000,ICICI Index Fund,Hybrid,22.39,Moderate,Markets rally as tech stocks gain momentum,USER1817,28,High,tax saving,26-35
FUND08001,SBI Value Fund,Sectoral,11.83,Low,Mutual funds see record inflows this quarter,USER1774,50,Moderate,long-term growth,46-60
FUND08002,ICICI Growth Fund,Sectoral,9.48,High,High-risk funds show unexpected performance,USER0102,51,Low,tax saving,46-60
FUND08003,HDFC Growth Fund,Index,11.14,High,Oil prices stabilize amid geopolitical tensions,USER1835,35,High,short-term gain,26-35
FUND08004,SBI Index Fund,Hybrid,15.57,Moderate,Economic growth forecasts revised upward,USER0925,25,High,child education,18-25
FUND08005,HDFC Index Fund,Index,18.39,High,Index funds outperform actively managed peers,USER1498,58,Moderate,long-term growth,46-60
FUND08006,SBI Growth Fund,Equity,14.85,High,Financial sector poised for recovery,USER0897,34,Low,tax saving,26-35
FUND08007,HDFC Balanced Fund,Index,12.51,High,Federal Reserve hints at interest rate cuts,USER0787,63,High,long-term growth,
FUND08008,HDFC Index Fund,Sectoral,19.49,High,Markets rally as tech stocks gain momentum,USER1590,57,Low,tax saving,46-60
FUND08009,Kotak Balanced Fund,Index,10.44,High,Index funds outperform actively managed peers,USER1006,40,Moderate,retirement,36-45
FUND08010,HDFC Index Fund,Equity,17.15,Low,Markets rally as tech stocks gain momentum,USER1882,63,Low,long-term growth,
FUND08011,SBI Tax Saver Fund,Index,10.56,Moderate,Strong corporate earnings boost investor sentiment,USER1527,46,High,short-term gain,46-60
FUND08012,Kotak Index Fund,Equity,14.16,Low,Federal Reserve hints at interest rate cuts,USER0877,37,Low,tax saving,36-45
FUND08013,Kotak Tax Saver Fund,Index,11.43,Moderate,High-risk funds show unexpected performance,USER0539,39,Low,retirement,36-45
FUND08014,Axis Value Fund,Sectoral,11.72,High,Mutual funds see record inflows this quarter,USER1591,29,Moderate,child education,26-35
FUND08015,Kotak Balanced Fund,Balanced,10.11,Low,Economic growth forecasts revised upward,USER1076,59,High,child education,46-60
FUND08016,ICICI Index Fund,Equity,18.72,Moderate,Financial sector poised for recovery,USER0910,46,Low,retirement,46-60
FUND08017,HDFC Value Fund,Equity,8.34,Moderate,Strong corporate earnings boost investor sentiment,USER1931,50,High,child education,46-60
FUND08018,Kotak Balanced Fund,Hybrid,8.3,Low,Oil prices stabilize amid geopolitical tensions,USER0949,40,Low,short-term gain,36-45
FUND08019,SBI Value Fund,Balanced,22.6,High,Markets rally as tech stocks gain momentum,USER0896,55,Low,child education,46-60
FUND08020,HDFC Tax Saver Fund,Hybrid,16.89,Moderate,High-risk funds show unexpected performance,USER1954,30,Moderate,tax saving,26-35
FUND08021,SBI Index Fund,Balanced,0.07,Low,Investors shift focus to emerging markets,USER1263,59,Moderate,retirement,46-60
FUND08022,Kotak Value Fund,Debt,9.17,Moderate,Federal Reserve hints at interest rate cuts,USER0844,48,High,tax saving,46-60
FUND08023,ICICI Balanced Fund,Sectoral,2.94,High,Index funds outperform actively managed peers,USER0899,60,High,tax saving,46-60
FUND08024,Kotak Tax Saver Fund,Debt,7.25,Moderate,Index funds outperform actively managed peers,USER1426,56,High,tax saving,46-60
FUND08025,ICICI Index Fund,Index,-3.69,High,High-risk funds show unexpected performance,USER0071,48,Low,retirement,46-60
FUND08026,ICICI Growth Fund,Index,11.32,High,High-risk funds show unexpected performance,USER0876,39,Low,child education,36-45
FUND08027,Axis Value Fund,Sectoral,6.29,Low,Federal Reserve hints at interest rate cuts,USER1925,51,High,child education,46-60
FUND08028,HDFC Value Fund,Sectoral,12.3,Moderate,Economic growth forecasts revised upward,USER1182,63,Moderate,child education,
FUND08029,Axis Index Fund,Sectoral,3.87,Moderate,Financial sector poised for recovery,USER1998,35,Low,tax saving,26-35
FUND08030,Kotak Balanced Fund,Equity,12.41,Low,Financial sector poised for recovery,USER1902,57,High,tax saving,46-60
FUND08031,HDFC Balanced Fund,Sectoral,9.93,Moderate,Federal Reserve hints at interest rate cuts,USER0261,22,High,child education,18-25
FUND08032,ICICI Balanced Fund,Index,19.51,Low,Economic growth forecasts revised upward,USER0098,63,Moderate,tax saving,
FUND08033,Axis Index Fund,Index,19.06,High,Mutual funds see record inflows this quarter,USER0091,22,High,child education,18-25
FUND08034,Kotak Balanced Fund,Hybrid,15.93,Moderate,Index funds outperform actively managed peers,USER1215,25,Moderate,retirement,18-25
FUND08035,HDFC Value Fund,Balanced,10.37,High,High-risk funds show unexpected performance,USER0523,52,Low,short-term gain,46-60
FUND08036,HDFC Balanced Fund,Hybrid,21.93,Low,Investors shift focus to emerging markets,USER0619,37,High,long-term growth,36-45
FUND08037,Kotak Value Fund,Hybrid,4.23,Moderate,Oil prices stabilize amid geopolitical tensions,USER0403,30,Moderate,long-term growth,26-35
FUND08038,HDFC Balanced Fund,Equity,4.98,High,Economic growth forecasts revised upward,USER1608,22,High,tax saving,18-25
FUND08039,Axis Balanced Fund,Equity,11.58,High,Oil prices stabilize amid geopolitical tensions,USER0348,63,Low,tax saving,
FUND08040,Kotak Index Fund,Debt,23.27,High,Strong corporate earnings boost investor sentiment,USER1087,55,High,short-term gain,46-60
FUND08041,HDFC Index Fund,Debt,10.99,High,Federal Reserve hints at interest rate cuts,USER1137,60,Low,retirement,46-60
FUND08042,ICICI Index Fund,Index,11.08,Moderate,Federal Reserve hints at interest rate cuts,USER0416,42,Low,tax saving,36-45
FUND08043,Axis Growth Fund,Equity,4.79,High,Markets rally as tech stocks gain momentum,USER1430,27,Low,long-term growth,26-35
FUND08044,SBI Balanced Fund,Hybrid,16.73,Low,Strong corporate earnings boost investor sentiment,USER1268,55,Low,short-term gain,46-60
FUND08045,Axis Tax Saver Fund,Index,16.77,Low,Index funds outperform actively managed peers,USER0759,56,High,retirement,46-60
FUND08046,HDFC Tax Saver Fund,Equity,15.95,Low,Mutual funds see record inflows this quarter,USER1191,42,High,retirement,36-45
FUND08047,Axis Growth Fund,Debt,8.85,Low,High-risk funds show unexpected performance,USER1149,61,Moderate,retirement,
FUND08048,HDFC Balanced Fund,Balanced,8.47,Moderate,Index funds outperform actively managed peers,USER1168,33,Low,long-term growth,26-35
FUND08049,ICICI Balanced Fund,Hybrid,5.53,High,Economic growth forecasts revised upward,USER0290,37,Low,child education,36-45
FUND08050,SBI Index Fund,Debt,12.42,High,High-risk funds show unexpected performance,USER1203,27,High,short-term gain,26-35
